threshold,method,seed,hit,first_hit_round,first_hit_work,first_hit_eval_work,first_hit_time_sec,first_hit_stat_proxy,first_hit_objective,final_stat_proxy,final_objective
0.009,SmoothedSGD,20004,True,192.0,98304.0,32768.0,1.7396528720855713,0.007687719538807869,0.7265917658805847,0.0067306035198271275,0.7264086604118347
0.009,SmoothedSGD,20005,True,64.0,32768.0,16384.0,0.5586116313934326,0.008788716048002243,0.7304719090461731,0.007183339912444353,0.7302075624465942
0.009,SmoothedSGD,20006,True,128.0,65536.0,24576.0,1.1480801105499268,0.00765348831191659,0.7267718315124512,0.007461897097527981,0.7261828184127808
0.009,SmoothedSGD,20007,True,192.0,98304.0,32768.0,1.7560150623321533,0.008680488914251328,0.7245595455169678,0.008256564848124981,0.7240086793899536
0.009,SmoothedSGD,20008,True,128.0,65536.0,24576.0,1.0460364818572998,0.008771060965955257,0.720466673374176,0.007745330687612295,0.7200482487678528
0.009,SmoothedSGD,20009,True,128.0,65536.0,24576.0,1.0434935092926025,0.008901886641979218,0.7234981060028076,0.007871866226196289,0.723177433013916
0.008,NOG,10000,True,200.0,103424.0,65536.0,2.415947914123535,0.007185487542301416,0.7243078351020813,0.007886601611971855,0.7198763489723206
0.008,NOG,10001,True,200.0,103424.0,65536.0,1.9327759742736816,0.007403024937957525,0.7239105701446533,0.008509238250553608,0.719386875629425
0.008,NOG,10002,True,136.0,70656.0,49152.0,1.3636996746063232,0.00740167498588562,0.7213827967643738,0.007012848276644945,0.7170859575271606
0.008,NOG,10003,True,136.0,70656.0,49152.0,1.2333106994628906,0.007871158421039581,0.7266628742218018,0.007645515259355307,0.7221159934997559
0.008,NOG,10004,True,200.0,103424.0,65536.0,1.912827968597412,0.007481930777430534,0.7260163426399231,0.007071516942232847,0.7234180569648743
0.008,NOG,10005,True,72.0,37888.0,32768.0,0.7869968414306641,0.007866334170103073,0.7302756309509277,0.007581313606351614,0.7274553179740906
0.008,NOG,10006,True,136.0,70656.0,49152.0,1.411884069442749,0.0075991167686879635,0.725834310054779,0.007857211865484715,0.7218942046165466
0.008,NOG,10007,True,72.0,37888.0,32768.0,0.8206210136413574,0.007193795405328274,0.7241438031196594,0.0076119001023471355,0.7174608707427979
0.008,NOG,10008,True,72.0,37888.0,32768.0,0.7628049850463867,0.006946849636733532,0.7201284170150757,0.008176520466804504,0.7130486965179443
0.008,NOG,10009,True,72.0,37888.0,32768.0,0.8083469867706299,0.007843122817575932,0.7232785224914551,0.008884764276444912,0.7201458811759949
0.008,SmoothedSGD,20000,True,192.0,98304.0,32768.0,1.5562450885772705,0.0076640909537673,0.7260754108428955,0.00797814317047596,0.7254742980003357
0.008,SmoothedSGD,20001,True,192.0,98304.0,32768.0,1.5915420055389404,0.007720666937530041,0.7247929573059082,0.007021899335086346,0.7245495915412903
0.008,SmoothedSGD,20002,True,256.0,131072.0,40960.0,2.2020933628082275,0.00784620363265276,0.7223882079124451,0.006494252942502499,0.7219012379646301
0.008,SmoothedSGD,20003,True,256.0,131072.0,40960.0,2.201819896697998,0.007411330472677946,0.7273077964782715,0.007506198715418577,0.7270049452781677
0.008,SmoothedSGD,20004,True,192.0,98304.0,32768.0,1.7396528720855713,0.007687719538807869,0.7265917658805847,0.0067306035198271275,0.7264086604118347
0.008,SmoothedSGD,20005,True,320.0,163840.0,49152.0,2.707767963409424,0.007016253657639027,0.7304099798202515,0.007183339912444353,0.7302075624465942
0.008,SmoothedSGD,20006,True,128.0,65536.0,24576.0,1.1480801105499268,0.00765348831191659,0.7267718315124512,0.007461897097527981,0.7261828184127808
0.008,SmoothedSGD,20007,True,256.0,131072.0,40960.0,2.2623252868652344,0.007760528940707445,0.7245219349861145,0.008256564848124981,0.7240086793899536
0.008,SmoothedSGD,20008,True,256.0,131072.0,40960.0,2.128232002258301,0.007985187694430351,0.7204160690307617,0.007745330687612295,0.7200482487678528
0.008,SmoothedSGD,20009,True,256.0,131072.0,40960.0,2.2245516777038574,0.007422321010380983,0.7234567999839783,0.007871866226196289,0.723177433013916
0.0075,NOG,10000,True,200.0,103424.0,65536.0,2.415947914123535,0.007185487542301416,0.7243078351020813,0.007886601611971855,0.7198763489723206
0.0075,NOG,10001,True,200.0,103424.0,65536.0,1.9327759742736816,0.007403024937957525,0.7239105701446533,0.008509238250553608,0.719386875629425
0.0075,NOG,10002,True,136.0,70656.0,49152.0,1.3636996746063232,0.00740167498588562,0.7213827967643738,0.007012848276644945,0.7170859575271606
0.0075,NOG,10003,True,648.0,332800.0,180224.0,6.022042512893677,0.007347297854721546,0.7232337594032288,0.007645515259355307,0.7221159934997559
0.0075,NOG,10004,True,200.0,103424.0,65536.0,1.912827968597412,0.007481930777430534,0.7260163426399231,0.007071516942232847,0.7234180569648743
0.0075,NOG,10005,True,456.0,234496.0,131072.0,4.557889461517334,0.0071430504322052,0.7287983894348145,0.007581313606351614,0.7274553179740906
0.0075,NOG,10006,True,456.0,234496.0,131072.0,4.438982009887695,0.006816966459155083,0.7238975763320923,0.007857211865484715,0.7218942046165466
0.0075,NOG,10007,True,72.0,37888.0,32768.0,0.8206210136413574,0.007193795405328274,0.7241438031196594,0.0076119001023471355,0.7174608707427979
0.0075,NOG,10008,True,72.0,37888.0,32768.0,0.7628049850463867,0.006946849636733532,0.7201284170150757,0.008176520466804504,0.7130486965179443
0.0075,NOG,10009,True,264.0,136192.0,81920.0,2.6832056045532227,0.007284664548933506,0.7224735021591187,0.008884764276444912,0.7201458811759949
0.0075,SmoothedSGD,20000,True,512.0,262144.0,73728.0,4.086188554763794,0.007475186605006456,0.7258470058441162,0.00797814317047596,0.7254742980003357
0.0075,SmoothedSGD,20001,True,256.0,131072.0,40960.0,2.072694778442383,0.006494465284049511,0.7247902750968933,0.007021899335086346,0.7245495915412903
0.0075,SmoothedSGD,20002,True,384.0,196608.0,57344.0,3.3183469772338867,0.006847279146313667,0.7223007678985596,0.006494252942502499,0.7219012379646301
0.0075,SmoothedSGD,20003,True,256.0,131072.0,40960.0,2.201819896697998,0.007411330472677946,0.7273077964782715,0.007506198715418577,0.7270049452781677
0.0075,SmoothedSGD,20004,True,256.0,131072.0,40960.0,2.268527030944824,0.007389553356915712,0.7265900373458862,0.0067306035198271275,0.7264086604118347
0.0075,SmoothedSGD,20005,True,320.0,163840.0,49152.0,2.707767963409424,0.007016253657639027,0.7304099798202515,0.007183339912444353,0.7302075624465942
0.0075,SmoothedSGD,20006,True,320.0,163840.0,49152.0,2.7387094497680664,0.007307078689336777,0.7266463041305542,0.007461897097527981,0.7261828184127808
0.0075,SmoothedSGD,20007,True,640.0,327680.0,90112.0,5.232731580734253,0.006932242773473263,0.724270761013031,0.008256564848124981,0.7240086793899536
0.0075,SmoothedSGD,20008,True,320.0,163840.0,49152.0,2.696061611175537,0.007070894818753004,0.7203994989395142,0.007745330687612295,0.7200482487678528
0.0075,SmoothedSGD,20009,True,256.0,131072.0,40960.0,2.2245516777038574,0.007422321010380983,0.7234567999839783,0.007871866226196289,0.723177433013916
0.007,NOG,10000,True,904.0,463872.0,245760.0,8.992600440979004,0.00667842011898756,0.7201898694038391,0.007886601611971855,0.7198763489723206
0.007,NOG,10001,False,,,,,,,0.008509238250553608,0.719386875629425
0.007,NOG,10002,True,200.0,103424.0,65536.0,1.9798965454101562,0.006903927307575941,0.7208001613616943,0.007012848276644945,0.7170859575271606
0.007,NOG,10003,True,968.0,496640.0,262144.0,8.93725299835205,0.006908959709107876,0.7222374081611633,0.007645515259355307,0.7221159934997559
0.007,NOG,10004,False,,,,,,,0.007071516942232847,0.7234180569648743
0.007,NOG,10005,True,648.0,332800.0,180224.0,6.308945178985596,0.006621652282774448,0.7284302711486816,0.007581313606351614,0.7274553179740906
0.007,NOG,10006,True,456.0,234496.0,131072.0,4.438982009887695,0.006816966459155083,0.7238975763320923,0.007857211865484715,0.7218942046165466
0.007,NOG,10007,False,,,,,,,0.0076119001023471355,0.7174608707427979
0.007,NOG,10008,True,72.0,37888.0,32768.0,0.7628049850463867,0.006946849636733532,0.7201284170150757,0.008176520466804504,0.7130486965179443
0.007,NOG,10009,True,456.0,234496.0,131072.0,4.588973760604858,0.006973708979785442,0.7217344045639038,0.008884764276444912,0.7201458811759949
0.007,SmoothedSGD,20000,True,832.0,425984.0,114688.0,6.669435501098633,0.006847078911960125,0.7256137728691101,0.00797814317047596,0.7254742980003357
0.007,SmoothedSGD,20001,True,256.0,131072.0,40960.0,2.072694778442383,0.006494465284049511,0.7247902750968933,0.007021899335086346,0.7245495915412903
0.007,SmoothedSGD,20002,True,384.0,196608.0,57344.0,3.3183469772338867,0.006847279146313667,0.7223007678985596,0.006494252942502499,0.7219012379646301
0.007,SmoothedSGD,20003,True,384.0,196608.0,57344.0,3.2920522689819336,0.006461090873926878,0.7272530794143677,0.007506198715418577,0.7270049452781677
0.007,SmoothedSGD,20004,True,384.0,196608.0,57344.0,3.2861597537994385,0.0069190822541713715,0.7265848517417908,0.0067306035198271275,0.7264086604118347
0.007,SmoothedSGD,20005,True,384.0,196608.0,57344.0,3.3207480907440186,0.006872431840747595,0.7303956747055054,0.007183339912444353,0.7302075624465942
0.007,SmoothedSGD,20006,True,384.0,196608.0,57344.0,3.2445578575134277,0.00688755139708519,0.7266024351119995,0.007461897097527981,0.7261828184127808
0.007,SmoothedSGD,20007,True,640.0,327680.0,90112.0,5.232731580734253,0.006932242773473263,0.724270761013031,0.008256564848124981,0.7240086793899536
0.007,SmoothedSGD,20008,True,512.0,262144.0,73728.0,4.237088203430176,0.006497453898191452,0.7203161716461182,0.007745330687612295,0.7200482487678528
0.007,SmoothedSGD,20009,True,384.0,196608.0,57344.0,3.1673738956451416,0.006984480656683445,0.7234148979187012,0.007871866226196289,0.723177433013916
