method,seed,round,block_id,work,eval_work,communication_round,time_sec,d,delta,M,lr_or_eta,eval_point,objective,stat_proxy,objective_x,stat_proxy_x,objective_ybar,stat_proxy_ybar,block_oracle_norm,sweep_M,sweep_eta,sweep_grid_id
NOG,10002,228,19.0,117760,65536,228,2.395822525024414,100,0.1,12.0,0.3,y_bar,0.721657395362854,0.007540312595665455,0.721630334854126,0.007642555050551891,0.721657395362854,0.007540312595665455,0.007635618560016155,12.0,0.3,M12_eta0.3
NOG,10002,300,25.0,154624,81920,300,3.1920204162597656,100,0.1,12.0,0.3,y_bar,0.7213679552078247,0.0070668719708919525,0.7213624119758606,0.008136056363582611,0.7213679552078247,0.0070668719708919525,0.006701957900077105,12.0,0.3,M12_eta0.3
NOG,10002,372,31.0,191488,98304,372,4.034674644470215,100,0.1,12.0,0.3,y_bar,0.7211694121360779,0.008507956750690937,0.7211573719978333,0.007335991598665714,0.7211694121360779,0.008507956750690937,0.007066535297781229,12.0,0.3,M12_eta0.3
NOG,10002,444,37.0,228352,114688,444,4.730235576629639,100,0.1,12.0,0.3,y_bar,0.7209354043006897,0.007324021775275469,0.7209116220474243,0.00756158959120512,0.7209354043006897,0.007324021775275469,0.008162587881088257,12.0,0.3,M12_eta0.3
NOG,10002,516,43.0,265216,131072,516,5.460775136947632,100,0.1,12.0,0.3,y_bar,0.7207437753677368,0.007470773998647928,0.7207239270210266,0.0073183197528123856,0.7207437753677368,0.007470773998647928,0.007985906675457954,12.0,0.3,M12_eta0.3
NOG,10002,588,49.0,302080,147456,588,6.0820631980896,100,0.1,12.0,0.3,y_bar,0.7205639481544495,0.008489884436130524,0.7205657958984375,0.007871882058680058,0.7205639481544495,0.008489884436130524,0.007627460639923811,12.0,0.3,M12_eta0.3
NOG,10002,660,55.0,338944,163840,660,6.871272087097168,100,0.1,12.0,0.3,y_bar,0.7203474640846252,0.007427407428622246,0.7203330397605896,0.006880129687488079,0.7203474640846252,0.007427407428622246,0.008497262373566628,12.0,0.3,M12_eta0.3
NOG,10002,732,61.0,375808,180224,732,7.661166667938232,100,0.1,12.0,0.3,y_bar,0.720140814781189,0.007300395984202623,0.7201558351516724,0.006776856258511543,0.720140814781189,0.007300395984202623,0.008442817255854607,12.0,0.3,M12_eta0.3
NOG,10002,804,67.0,412672,196608,804,8.381880044937134,100,0.1,12.0,0.3,y_bar,0.7199846506118774,0.007250688504427671,0.719965934753418,0.00782102346420288,0.7199846506118774,0.007250688504427671,0.008386787958443165,12.0,0.3,M12_eta0.3
NOG,10002,876,73.0,449536,212992,876,9.081829309463501,100,0.1,12.0,0.3,y_bar,0.7197590470314026,0.007003792095929384,0.7197508811950684,0.008586546406149864,0.7197590470314026,0.007003792095929384,0.008064846508204937,12.0,0.3,M12_eta0.3
NOG,10002,948,79.0,486400,229376,948,9.85355544090271,100,0.1,12.0,0.3,y_bar,0.7196082472801208,0.0075245145708322525,0.7196242809295654,0.0077368575148284435,0.7196082472801208,0.0075245145708322525,0.007888502441346645,12.0,0.3,M12_eta0.3
NOG,10002,960,80.0,492544,245760,960,10.069887399673462,100,0.1,12.0,0.3,y_bar,0.7195964455604553,0.006701142061501741,0.7195878624916077,0.007908442057669163,0.7195964455604553,0.006701142061501741,0.0075218211859464645,12.0,0.3,M12_eta0.3
SmoothedSGD,20002,1,,512,8192,1,0.05758810043334961,100,0.1,,0.05,x,0.722525417804718,0.01061572041362524,0.722525417804718,0.01061572041362524,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,64,,32768,16384,64,0.5876009464263916,100,0.1,,0.05,x,0.7224817872047424,0.010012995451688766,0.7224817872047424,0.010012995451688766,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,128,,65536,24576,128,1.1133644580841064,100,0.1,,0.05,x,0.7224482893943787,0.009452818892896175,0.7224482893943787,0.009452818892896175,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,192,,98304,32768,192,1.5949499607086182,100,0.1,,0.05,x,0.7224158644676208,0.00854666531085968,0.7224158644676208,0.00854666531085968,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,256,,131072,40960,256,2.0746095180511475,100,0.1,,0.05,x,0.7223882079124451,0.00784620363265276,0.7223882079124451,0.00784620363265276,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,320,,163840,49152,320,2.604130744934082,100,0.1,,0.05,x,0.7223467826843262,0.007939348928630352,0.7223467826843262,0.007939348928630352,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,384,,196608,57344,384,3.206489086151123,100,0.1,,0.05,x,0.7223007678985596,0.006847279146313667,0.7223007678985596,0.006847279146313667,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,448,,229376,65536,448,3.6699063777923584,100,0.1,,0.05,x,0.7222727537155151,0.007207709364593029,0.7222727537155151,0.007207709364593029,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,512,,262144,73728,512,4.186140537261963,100,0.1,,0.05,x,0.7222232818603516,0.008443969301879406,0.7222232818603516,0.008443969301879406,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,576,,294912,81920,576,4.7022974491119385,100,0.1,,0.05,x,0.7221809029579163,0.008549492806196213,0.7221809029579163,0.008549492806196213,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,640,,327680,90112,640,5.318301677703857,100,0.1,,0.05,x,0.7221417427062988,0.007954804226756096,0.7221417427062988,0.007954804226756096,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,704,,360448,98304,704,5.830385446548462,100,0.1,,0.05,x,0.7221029996871948,0.0073518697172403336,0.7221029996871948,0.0073518697172403336,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,768,,393216,106496,768,6.341290473937988,100,0.1,,0.05,x,0.722051739692688,0.007377608213573694,0.722051739692688,0.007377608213573694,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,832,,425984,114688,832,6.901805877685547,100,0.1,,0.05,x,0.722004234790802,0.007219571620225906,0.722004234790802,0.007219571620225906,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,896,,458752,122880,896,7.427125453948975,100,0.1,,0.05,x,0.7219703197479248,0.008143927901983261,0.7219703197479248,0.008143927901983261,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,960,,491520,131072,960,7.946488618850708,100,0.1,,0.05,x,0.7219439744949341,0.00751896807923913,0.7219439744949341,0.00751896807923913,,,,,0.05,SmoothedSGD
NOG,10003,12,1.0,7168,16384,12,0.2149827480316162,100,0.1,12.0,0.3,y_bar,0.7274214625358582,0.011015440337359905,0.7274209856987,0.010624783113598824,0.7274214625358582,0.011015440337359905,0.010230468586087227,12.0,0.3,M12_eta0.3
NOG,10003,84,7.0,44032,32768,84,0.9297261238098145,100,0.1,12.0,0.3,y_bar,0.7272692918777466,0.007326359394937754,0.7272690534591675,0.007853363640606403,0.7272692918777466,0.007326359394937754,0.007827682420611382,12.0,0.3,M12_eta0.3
NOG,10003,156,13.0,80896,49152,156,1.583531379699707,100,0.1,12.0,0.3,y_bar,0.7270709872245789,0.007506721653044224,0.7270763516426086,0.007146024145185947,0.7270709872245789,0.007506721653044224,0.007193091791123152,12.0,0.3,M12_eta0.3
NOG,10003,228,19.0,117760,65536,228,2.2497615814208984,100,0.1,12.0,0.3,y_bar,0.7268163561820984,0.00737116439267993,0.7268228530883789,0.007918492890894413,0.7268163561820984,0.00737116439267993,0.0077365911565721035,12.0,0.3,M12_eta0.3
NOG,10003,300,25.0,154624,81920,300,2.868621349334717,100,0.1,12.0,0.3,y_bar,0.7265697121620178,0.007251209579408169,0.7265385389328003,0.007745138835161924,0.7265697121620178,0.007251209579408169,0.008044669404625893,12.0,0.3,M12_eta0.3
NOG,10003,372,31.0,191488,98304,372,3.5588765144348145,100,0.1,12.0,0.3,y_bar,0.7262731790542603,0.007596134208142757,0.7262679934501648,0.008747709915041924,0.7262731790542603,0.007596134208142757,0.007137338165193796,12.0,0.3,M12_eta0.3
NOG,10003,444,37.0,228352,114688,444,4.199056625366211,100,0.1,12.0,0.3,y_bar,0.7260439991950989,0.007434920873492956,0.7260159254074097,0.0072893365286290646,0.7260439991950989,0.007434920873492956,0.008633974939584732,12.0,0.3,M12_eta0.3
NOG,10003,516,43.0,265216,131072,516,4.923317193984985,100,0.1,12.0,0.3,y_bar,0.7258365154266357,0.006598268169909716,0.7258011698722839,0.007673365063965321,0.7258365154266357,0.006598268169909716,0.009271512739360332,12.0,0.3,M12_eta0.3
NOG,10003,588,49.0,302080,147456,588,5.558409929275513,100,0.1,12.0,0.3,y_bar,0.7255769371986389,0.007599191274493933,0.7255799174308777,0.007718588225543499,0.7255769371986389,0.007599191274493933,0.007813396863639355,12.0,0.3,M12_eta0.3
NOG,10003,660,55.0,338944,163840,660,6.192371606826782,100,0.1,12.0,0.3,y_bar,0.7253849506378174,0.00804109312593937,0.7253785729408264,0.00816506426781416,0.7253849506378174,0.00804109312593937,0.008061540313065052,12.0,0.3,M12_eta0.3
NOG,10003,732,61.0,375808,180224,732,6.781450271606445,100,0.1,12.0,0.3,y_bar,0.7251531481742859,0.007743147201836109,0.725156843662262,0.00713819544762373,0.7251531481742859,0.007743147201836109,0.007748622912913561,12.0,0.3,M12_eta0.3
NOG,10003,804,67.0,412672,196608,804,7.354819059371948,100,0.1,12.0,0.3,y_bar,0.7249783277511597,0.007041380740702152,0.7249853610992432,0.007655197288841009,0.7249783277511597,0.007041380740702152,0.007539716549217701,12.0,0.3,M12_eta0.3
NOG,10003,876,73.0,449536,212992,876,8.018566131591797,100,0.1,12.0,0.3,y_bar,0.7247529625892639,0.008379173465073109,0.7247351408004761,0.008341277949512005,0.7247529625892639,0.008379173465073109,0.008227859623730183,12.0,0.3,M12_eta0.3
NOG,10003,948,79.0,486400,229376,948,8.745743751525879,100,0.1,12.0,0.3,y_bar,0.7246001958847046,0.007130058947950602,0.7245772480964661,0.007150842808187008,0.7246001958847046,0.007130058947950602,0.007466758135706186,12.0,0.3,M12_eta0.3
NOG,10003,960,80.0,492544,245760,960,8.958471298217773,100,0.1,12.0,0.3,y_bar,0.7245553135871887,0.006672304589301348,0.7245494723320007,0.007364887278527021,0.7245553135871887,0.006672304589301348,0.00793911051005125,12.0,0.3,M12_eta0.3
SmoothedSGD,20003,1,,512,8192,1,0.06222033500671387,100,0.1,,0.05,x,0.7273703217506409,0.01091588195413351,0.7273703217506409,0.01091588195413351,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,64,,32768,16384,64,0.5052244663238525,100,0.1,,0.05,x,0.7273614406585693,0.008504904806613922,0.7273614406585693,0.008504904806613922,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,128,,65536,24576,128,1.0715899467468262,100,0.1,,0.05,x,0.7273353338241577,0.009191539138555527,0.7273353338241577,0.009191539138555527,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,192,,98304,32768,192,1.625791072845459,100,0.1,,0.05,x,0.7273159027099609,0.009158137254416943,0.7273159027099609,0.009158137254416943,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,256,,131072,40960,256,2.1647627353668213,100,0.1,,0.05,x,0.7273077964782715,0.007411330472677946,0.7273077964782715,0.007411330472677946,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,320,,163840,49152,320,2.6831095218658447,100,0.1,,0.05,x,0.7272887825965881,0.00746671250090003,0.7272887825965881,0.00746671250090003,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,384,,196608,57344,384,3.153817892074585,100,0.1,,0.05,x,0.7272530794143677,0.006461090873926878,0.7272530794143677,0.006461090873926878,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,448,,229376,65536,448,3.6267921924591064,100,0.1,,0.05,x,0.7272343039512634,0.007126623298972845,0.7272343039512634,0.007126623298972845,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,512,,262144,73728,512,4.115933418273926,100,0.1,,0.05,x,0.7271986603736877,0.008096403442323208,0.7271986603736877,0.008096403442323208,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,576,,294912,81920,576,4.6063456535339355,100,0.1,,0.05,x,0.727175772190094,0.007220234256237745,0.727175772190094,0.007220234256237745,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,640,,327680,90112,640,5.096510648727417,100,0.1,,0.05,x,0.7271531224250793,0.006463848985731602,0.7271531224250793,0.006463848985731602,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,704,,360448,98304,704,5.587815046310425,100,0.1,,0.05,x,0.7271356582641602,0.00669206352904439,0.7271356582641602,0.00669206352904439,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,768,,393216,106496,768,6.097554922103882,100,0.1,,0.05,x,0.7271055579185486,0.006851883139461279,0.7271055579185486,0.006851883139461279,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,832,,425984,114688,832,6.592300891876221,100,0.1,,0.05,x,0.727073073387146,0.006538845598697662,0.727073073387146,0.006538845598697662,,,,,0.05,SmoothedSGD
