method,seed,round,block_id,work,eval_work,communication_round,time_sec,d,delta,M,lr_or_eta,eval_point,objective,stat_proxy,objective_x,stat_proxy_x,objective_ybar,stat_proxy_ybar,block_oracle_norm,sweep_M,sweep_eta,sweep_grid_id
NOG,10000,708,177.0,363520,196608,708,6.670971870422363,100,0.1,4.0,0.1,y_bar,0.7139677405357361,0.010439280420541763,0.7139296531677246,0.010298199020326138,0.7139677405357361,0.010439280420541763,0.015562957152724266,4.0,0.1,M4_eta0.1
NOG,10000,772,193.0,396288,212992,772,7.2919816970825195,100,0.1,4.0,0.1,y_bar,0.7121928930282593,0.009273418225347996,0.7122567296028137,0.010042278096079826,0.7121928930282593,0.009273418225347996,0.015212967060506344,4.0,0.1,M4_eta0.1
NOG,10000,836,209.0,429056,229376,836,7.90456485748291,100,0.1,4.0,0.1,y_bar,0.7132269740104675,0.010569736361503601,0.7132018208503723,0.01018086913973093,0.7132269740104675,0.010569736361503601,0.01679258421063423,4.0,0.1,M4_eta0.1
NOG,10000,900,225.0,461824,245760,900,8.565907001495361,100,0.1,4.0,0.1,y_bar,0.712857186794281,0.011340433731675148,0.7128641605377197,0.01085888035595417,0.712857186794281,0.011340433731675148,0.017176266759634018,4.0,0.1,M4_eta0.1
NOG,10000,960,240.0,492544,262144,960,9.154168605804443,100,0.1,4.0,0.1,y_bar,0.7130526900291443,0.012105950154364109,0.7130491137504578,0.010190587490797043,0.7130526900291443,0.012105950154364109,0.016852110624313354,4.0,0.1,M4_eta0.1
NOG,10000,4,1.0,3072,16384,4,0.1378467082977295,100,0.1,4.0,0.2,y_bar,0.7262929081916809,0.012453725561499596,0.7263486385345459,0.010379813611507416,0.7262929081916809,0.012453725561499596,0.01715775765478611,4.0,0.2,M4_eta0.2
NOG,10000,68,17.0,35840,32768,68,0.7876253128051758,100,0.1,4.0,0.2,y_bar,0.7239568829536438,0.008682789281010628,0.7238655090332031,0.009106273762881756,0.7239568829536438,0.008682789281010628,0.016008703038096428,4.0,0.2,M4_eta0.2
NOG,10000,132,33.0,68608,49152,132,1.490609884262085,100,0.1,4.0,0.2,y_bar,0.7228890061378479,0.009171062149107456,0.7228415608406067,0.0100304139778018,0.7228890061378479,0.009171062149107456,0.012684104032814503,4.0,0.2,M4_eta0.2
NOG,10000,196,49.0,101376,65536,196,2.1478707790374756,100,0.1,4.0,0.2,y_bar,0.7217009663581848,0.009685151278972626,0.7216290235519409,0.009660285897552967,0.7217009663581848,0.009685151278972626,0.015254941768944263,4.0,0.2,M4_eta0.2
NOG,10000,260,65.0,134144,81920,260,2.7676079273223877,100,0.1,4.0,0.2,y_bar,0.7196529507637024,0.008858291432261467,0.7196416854858398,0.010202478617429733,0.7196529507637024,0.008858291432261467,0.01465226337313652,4.0,0.2,M4_eta0.2
NOG,10000,324,81.0,166912,98304,324,3.3755950927734375,100,0.1,4.0,0.2,y_bar,0.7181698679924011,0.00972671713680029,0.7182198762893677,0.00948904175311327,0.7181698679924011,0.00972671713680029,0.013456868939101696,4.0,0.2,M4_eta0.2
NOG,10000,388,97.0,199680,114688,388,4.022495269775391,100,0.1,4.0,0.2,y_bar,0.7178723812103271,0.010820644907653332,0.7177863121032715,0.010817782953381538,0.7178723812103271,0.010820644907653332,0.017296673730015755,4.0,0.2,M4_eta0.2
NOG,10000,452,113.0,232448,131072,452,4.642287731170654,100,0.1,4.0,0.2,y_bar,0.7166315913200378,0.009098757058382034,0.7165496349334717,0.008746478706598282,0.7166315913200378,0.009098757058382034,0.014125805348157883,4.0,0.2,M4_eta0.2
NOG,10000,516,129.0,265216,147456,516,5.2413623332977295,100,0.1,4.0,0.2,y_bar,0.7155439853668213,0.00995812937617302,0.7155484557151794,0.009481314569711685,0.7155439853668213,0.00995812937617302,0.01475295890122652,4.0,0.2,M4_eta0.2
NOG,10000,580,145.0,297984,163840,580,5.773738861083984,100,0.1,4.0,0.2,y_bar,0.7149443626403809,0.008677002973854542,0.714925229549408,0.008995864540338516,0.7149443626403809,0.008677002973854542,0.016970565542578697,4.0,0.2,M4_eta0.2
NOG,10000,644,161.0,330752,180224,644,6.354105472564697,100,0.1,4.0,0.2,y_bar,0.714020311832428,0.010473430156707764,0.7139809131622314,0.01111938152462244,0.714020311832428,0.010473430156707764,0.016184188425540924,4.0,0.2,M4_eta0.2
NOG,10000,708,177.0,363520,196608,708,6.904331684112549,100,0.1,4.0,0.2,y_bar,0.713901937007904,0.008996875956654549,0.7138947248458862,0.009504495188593864,0.713901937007904,0.008996875956654549,0.015849053859710693,4.0,0.2,M4_eta0.2
NOG,10000,772,193.0,396288,212992,772,7.455579996109009,100,0.1,4.0,0.2,y_bar,0.7137359380722046,0.009130922146141529,0.7137352824211121,0.00985173974186182,0.7137359380722046,0.009130922146141529,0.015498989261686802,4.0,0.2,M4_eta0.2
NOG,10000,836,209.0,429056,229376,836,7.992321968078613,100,0.1,4.0,0.2,y_bar,0.7130665183067322,0.009340804070234299,0.7130091190338135,0.008998634293675423,0.7130665183067322,0.009340804070234299,0.015857089310884476,4.0,0.2,M4_eta0.2
NOG,10000,900,225.0,461824,245760,900,8.574175834655762,100,0.1,4.0,0.2,y_bar,0.7126964330673218,0.010476209223270416,0.7127715349197388,0.008993175812065601,0.7126964330673218,0.010476209223270416,0.01580982841551304,4.0,0.2,M4_eta0.2
NOG,10000,960,240.0,492544,262144,960,9.11745309829712,100,0.1,4.0,0.2,y_bar,0.7123165130615234,0.009618549607694149,0.7123599648475647,0.009012171067297459,0.7123165130615234,0.009618549607694149,0.01484952587634325,4.0,0.2,M4_eta0.2
NOG,10000,4,1.0,3072,16384,4,0.14998912811279297,100,0.1,4.0,0.3,y_bar,0.7263364195823669,0.012352082878351212,0.7264158725738525,0.01040426641702652,0.7263364195823669,0.012352082878351212,0.016856210306286812,4.0,0.3,M4_eta0.3
NOG,10000,68,17.0,35840,32768,68,0.7254202365875244,100,0.1,4.0,0.3,y_bar,0.7240946888923645,0.009236864745616913,0.7240087985992432,0.0090223029255867,0.7240946888923645,0.009236864745616913,0.01540117897093296,4.0,0.3,M4_eta0.3
NOG,10000,132,33.0,68608,49152,132,1.4258029460906982,100,0.1,4.0,0.3,y_bar,0.7231143116950989,0.009084025397896767,0.7230843901634216,0.008813813328742981,0.7231143116950989,0.009084025397896767,0.012708883732557297,4.0,0.3,M4_eta0.3
NOG,10000,196,49.0,101376,65536,196,2.0610876083374023,100,0.1,4.0,0.3,y_bar,0.7218587398529053,0.009141331538558006,0.7217558026313782,0.008824627846479416,0.7218587398529053,0.009141331538558006,0.014884651638567448,4.0,0.3,M4_eta0.3
NOG,10000,260,65.0,134144,81920,260,2.6564507484436035,100,0.1,4.0,0.3,y_bar,0.7207896113395691,0.009684192948043346,0.7207787036895752,0.00992370955646038,0.7207896113395691,0.009684192948043346,0.014032810926437378,4.0,0.3,M4_eta0.3
NOG,10000,324,81.0,166912,98304,324,3.2848777770996094,100,0.1,4.0,0.3,y_bar,0.7193182110786438,0.009169736877083778,0.7192920446395874,0.008249754086136818,0.7193182110786438,0.009169736877083778,0.01284024864435196,4.0,0.3,M4_eta0.3
NOG,10000,388,97.0,199680,114688,388,3.8740360736846924,100,0.1,4.0,0.3,y_bar,0.718798816204071,0.008934237994253635,0.7187657952308655,0.009743073023855686,0.718798816204071,0.008934237994253635,0.015922749415040016,4.0,0.3,M4_eta0.3
NOG,10000,452,113.0,232448,131072,452,4.534197807312012,100,0.1,4.0,0.3,y_bar,0.7178305983543396,0.008606844581663609,0.7178366780281067,0.009080993011593819,0.7178305983543396,0.008606844581663609,0.013688694685697556,4.0,0.3,M4_eta0.3
NOG,10000,516,129.0,265216,147456,516,5.104782819747925,100,0.1,4.0,0.3,y_bar,0.7176893353462219,0.010395432822406292,0.7176637649536133,0.009924661368131638,0.7176893353462219,0.010395432822406292,0.015050582587718964,4.0,0.3,M4_eta0.3
NOG,10000,580,145.0,297984,163840,580,5.787604808807373,100,0.1,4.0,0.3,y_bar,0.7168395519256592,0.007847517728805542,0.7168105244636536,0.008836967870593071,0.7168395519256592,0.007847517728805542,0.015073692426085472,4.0,0.3,M4_eta0.3
NOG,10000,644,161.0,330752,180224,644,6.439198970794678,100,0.1,4.0,0.3,y_bar,0.7159277200698853,0.009655555710196495,0.7159461975097656,0.010004756972193718,0.7159277200698853,0.009655555710196495,0.013558145612478256,4.0,0.3,M4_eta0.3
NOG,10000,708,177.0,363520,196608,708,7.024813413619995,100,0.1,4.0,0.3,y_bar,0.7152650952339172,0.009843625128269196,0.7152134776115417,0.009896093048155308,0.7152650952339172,0.009843625128269196,0.01584419421851635,4.0,0.3,M4_eta0.3
NOG,10000,772,193.0,396288,212992,772,7.692786693572998,100,0.1,4.0,0.3,y_bar,0.7145212888717651,0.008800688199698925,0.7145431637763977,0.00881312694400549,0.7145212888717651,0.008800688199698925,0.013935239054262638,4.0,0.3,M4_eta0.3
NOG,10000,836,209.0,429056,229376,836,8.325872898101807,100,0.1,4.0,0.3,y_bar,0.7144477963447571,0.00905208196491003,0.7144098877906799,0.008879966102540493,0.7144477963447571,0.00905208196491003,0.015605355612933636,4.0,0.3,M4_eta0.3
NOG,10000,900,225.0,461824,245760,900,9.071256875991821,100,0.1,4.0,0.3,y_bar,0.7138280868530273,0.00989011861383915,0.7138340473175049,0.00965112168341875,0.7138280868530273,0.00989011861383915,0.01613527350127697,4.0,0.3,M4_eta0.3
NOG,10000,960,240.0,492544,262144,960,9.648125648498535,100,0.1,4.0,0.3,y_bar,0.7136672139167786,0.01006377674639225,0.7136989831924438,0.009243111126124859,0.7136672139167786,0.01006377674639225,0.01580236293375492,4.0,0.3,M4_eta0.3
NOG,10000,4,1.0,3072,16384,4,0.16132020950317383,100,0.1,4.0,0.5,y_bar,0.7263792753219604,0.012254511006176472,0.7264388203620911,0.010427086614072323,0.7263792753219604,0.012254511006176472,0.01666824333369732,4.0,0.5,M4_eta0.5
NOG,10000,68,17.0,35840,32768,68,0.8400881290435791,100,0.1,4.0,0.5,y_bar,0.7247506380081177,0.008679939433932304,0.7246876955032349,0.008887303061783314,0.7247506380081177,0.008679939433932304,0.015226964838802814,4.0,0.5,M4_eta0.5
NOG,10000,132,33.0,68608,49152,132,1.427727222442627,100,0.1,4.0,0.5,y_bar,0.7235419750213623,0.008891934528946877,0.7235134840011597,0.008382492698729038,0.7235419750213623,0.008891934528946877,0.012590709142386913,4.0,0.5,M4_eta0.5
NOG,10000,196,49.0,101376,65536,196,1.9619503021240234,100,0.1,4.0,0.5,y_bar,0.7224900126457214,0.007361655589193106,0.7224727869033813,0.008693806827068329,0.7224900126457214,0.007361655589193106,0.013847367838025093,4.0,0.5,M4_eta0.5
NOG,10000,260,65.0,134144,81920,260,2.5823214054107666,100,0.1,4.0,0.5,y_bar,0.7218092679977417,0.009257829748094082,0.721791684627533,0.009103686548769474,0.7218092679977417,0.009257829748094082,0.014300347305834293,4.0,0.5,M4_eta0.5
NOG,10000,324,81.0,166912,98304,324,3.1308140754699707,100,0.1,4.0,0.5,y_bar,0.720859706401825,0.007936522364616394,0.7208366394042969,0.0075162248685956,0.720859706401825,0.007936522364616394,0.01325652189552784,4.0,0.5,M4_eta0.5
NOG,10000,388,97.0,199680,114688,388,3.672055244445801,100,0.1,4.0,0.5,y_bar,0.7205370664596558,0.008084949105978012,0.7205231189727783,0.008600844070315361,0.7205370664596558,0.008084949105978012,0.013531908392906189,4.0,0.5,M4_eta0.5
NOG,10000,452,113.0,232448,131072,452,4.23014497756958,100,0.1,4.0,0.5,y_bar,0.7197911739349365,0.009294235147535801,0.7197808027267456,0.008169926702976227,0.7197911739349365,0.009294235147535801,0.013960469514131546,4.0,0.5,M4_eta0.5
NOG,10000,516,129.0,265216,147456,516,4.81234884262085,100,0.1,4.0,0.5,y_bar,0.7193881869316101,0.009259016253054142,0.7193643450737,0.008797846734523773,0.7193881869316101,0.009259016253054142,0.013235804624855518,4.0,0.5,M4_eta0.5
NOG,10000,580,145.0,297984,163840,580,5.39989709854126,100,0.1,4.0,0.5,y_bar,0.7186791896820068,0.008031225763261318,0.7186482548713684,0.007870104163885117,0.7186791896820068,0.008031225763261318,0.013702668249607086,4.0,0.5,M4_eta0.5
NOG,10000,644,161.0,330752,180224,644,5.988302946090698,100,0.1,4.0,0.5,y_bar,0.7183237671852112,0.00986384879797697,0.7182965874671936,0.008742691949009895,0.7183237671852112,0.00986384879797697,0.01254150178283453,4.0,0.5,M4_eta0.5
NOG,10000,708,177.0,363520,196608,708,6.502390146255493,100,0.1,4.0,0.5,y_bar,0.7180819511413574,0.008580787107348442,0.718030571937561,0.009146785363554955,0.7180819511413574,0.008580787107348442,0.015252173878252506,4.0,0.5,M4_eta0.5
NOG,10000,772,193.0,396288,212992,772,7.05874490737915,100,0.1,4.0,0.5,y_bar,0.7175896167755127,0.008113296702504158,0.7175737023353577,0.008933233097195625,0.7175896167755127,0.008113296702504158,0.013028007932007313,4.0,0.5,M4_eta0.5
NOG,10000,836,209.0,429056,229376,836,7.700082302093506,100,0.1,4.0,0.5,y_bar,0.71707683801651,0.008119647391140461,0.7170788049697876,0.008986747823655605,0.71707683801651,0.008119647391140461,0.015068384818732738,4.0,0.5,M4_eta0.5
NOG,10000,900,225.0,461824,245760,900,8.306048393249512,100,0.1,4.0,0.5,y_bar,0.7167676091194153,0.008613010868430138,0.7168015837669373,0.008704767562448978,0.7167676091194153,0.008613010868430138,0.014137882739305496,4.0,0.5,M4_eta0.5
NOG,10000,960,240.0,492544,262144,960,8.966028928756714,100,0.1,4.0,0.5,y_bar,0.7164787650108337,0.008841167204082012,0.7164832353591919,0.008098318241536617,0.7164787650108337,0.008841167204082012,0.015325196087360382,4.0,0.5,M4_eta0.5
NOG,10000,8,1.0,5120,16384,8,0.17992806434631348,100,0.1,8.0,0.1,y_bar,0.7262613773345947,0.010858799330890179,0.7262676954269409,0.009201480075716972,0.7262613773345947,0.010858799330890179,0.014107730239629745,8.0,0.1,M8_eta0.1
NOG,10000,72,9.0,37888,32768,72,0.8943276405334473,100,0.1,8.0,0.1,y_bar,0.7248747944831848,0.008642765693366528,0.7247734069824219,0.008845683187246323,0.7248747944831848,0.008642765693366528,0.01085748616605997,8.0,0.1,M8_eta0.1
NOG,10000,136,17.0,70656,49152,136,1.465574026107788,100,0.1,8.0,0.1,y_bar,0.7234611511230469,0.009274143725633621,0.7233936786651611,0.010492522269487381,0.7234611511230469,0.009274143725633621,0.009434043429791927,8.0,0.1,M8_eta0.1
NOG,10000,200,25.0,103424,65536,200,2.1328020095825195,100,0.1,8.0,0.1,y_bar,0.7224329710006714,0.007321234792470932,0.7223358154296875,0.008709440007805824,0.7224329710006714,0.007321234792470932,0.010046583600342274,8.0,0.1,M8_eta0.1
NOG,10000,264,33.0,136192,81920,264,2.717909812927246,100,0.1,8.0,0.1,y_bar,0.7214834690093994,0.0082092909142375,0.7214763164520264,0.008488159626722336,0.7214834690093994,0.0082092909142375,0.010428475216031075,8.0,0.1,M8_eta0.1
NOG,10000,328,41.0,168960,98304,328,3.3863778114318848,100,0.1,8.0,0.1,y_bar,0.720448911190033,0.008043019101023674,0.7204155325889587,0.008344939909875393,0.720448911190033,0.008043019101023674,0.009506446309387684,8.0,0.1,M8_eta0.1
NOG,10000,392,49.0,201728,114688,392,4.029680013656616,100,0.1,8.0,0.1,y_bar,0.7198914289474487,0.007997467182576656,0.7198683023452759,0.008557959459722042,0.7198914289474487,0.007997467182576656,0.011196497827768326,8.0,0.1,M8_eta0.1
NOG,10000,456,57.0,234496,131072,456,4.690548658370972,100,0.1,8.0,0.1,y_bar,0.7190539240837097,0.008348756469786167,0.7189238667488098,0.007771654985845089,0.7190539240837097,0.008348756469786167,0.010665591806173325,8.0,0.1,M8_eta0.1
NOG,10000,520,65.0,267264,147456,520,5.356832027435303,100,0.1,8.0,0.1,y_bar,0.7184551358222961,0.00896776095032692,0.7184459567070007,0.009236988611519337,0.7184551358222961,0.00896776095032692,0.011671047657728195,8.0,0.1,M8_eta0.1
NOG,10000,584,73.0,300032,163840,584,5.947458982467651,100,0.1,8.0,0.1,y_bar,0.7178715467453003,0.008447007276117802,0.7178968191146851,0.00822625495493412,0.7178715467453003,0.008447007276117802,0.010711867362260818,8.0,0.1,M8_eta0.1
NOG,10000,648,81.0,332800,180224,648,6.680537223815918,100,0.1,8.0,0.1,y_bar,0.7172802090644836,0.008254405111074448,0.7172756195068359,0.00807257927954197,0.7172802090644836,0.008254405111074448,0.0099940225481987,8.0,0.1,M8_eta0.1
NOG,10000,712,89.0,365568,196608,712,7.399482488632202,100,0.1,8.0,0.1,y_bar,0.7167381644248962,0.008656310848891735,0.7167386412620544,0.009111028164625168,0.7167381644248962,0.008656310848891735,0.012581387534737587,8.0,0.1,M8_eta0.1
NOG,10000,776,97.0,398336,212992,776,8.050934553146362,100,0.1,8.0,0.1,y_bar,0.716310441493988,0.008762042969465256,0.7162600755691528,0.008342976681888103,0.716310441493988,0.008762042969465256,0.010958255268633366,8.0,0.1,M8_eta0.1
NOG,10000,840,105.0,431104,229376,840,8.697335004806519,100,0.1,8.0,0.1,y_bar,0.7156339883804321,0.009253416210412979,0.7156127095222473,0.009007117711007595,0.7156339883804321,0.009253416210412979,0.010856346227228642,8.0,0.1,M8_eta0.1
NOG,10000,904,113.0,463872,245760,904,9.305701494216919,100,0.1,8.0,0.1,y_bar,0.7150323987007141,0.008125321008265018,0.7150013446807861,0.007754925638437271,0.7150323987007141,0.008125321008265018,0.011587824672460556,8.0,0.1,M8_eta0.1
NOG,10000,960,120.0,492544,262144,960,9.780770540237427,100,0.1,8.0,0.1,y_bar,0.7147490382194519,0.009726088494062424,0.7146533727645874,0.009158113040030003,0.7147490382194519,0.009726088494062424,0.011805135756731033,8.0,0.1,M8_eta0.1
NOG,10000,8,1.0,5120,16384,8,0.17178988456726074,100,0.1,8.0,0.2,y_bar,0.7262948751449585,0.01057937741279602,0.7262772917747498,0.009033242240548134,0.7262948751449585,0.01057937741279602,0.013756372965872288,8.0,0.2,M8_eta0.2
NOG,10000,72,9.0,37888,32768,72,0.7227709293365479,100,0.1,8.0,0.2,y_bar,0.7252123951911926,0.008393919095396996,0.7251630425453186,0.008685077540576458,0.7252123951911926,0.008393919095396996,0.01040632277727127,8.0,0.2,M8_eta0.2
NOG,10000,136,17.0,70656,49152,136,1.2592594623565674,100,0.1,8.0,0.2,y_bar,0.7242386937141418,0.0089168855920434,0.7242196798324585,0.009531326591968536,0.7242386937141418,0.0089168855920434,0.00866877380758524,8.0,0.2,M8_eta0.2
NOG,10000,200,25.0,103424,65536,200,1.9101941585540771,100,0.1,8.0,0.2,y_bar,0.7233743667602539,0.007367316167801619,0.7233399748802185,0.007807989604771137,0.7233743667602539,0.007367316167801619,0.009436572901904583,8.0,0.2,M8_eta0.2
NOG,10000,264,33.0,136192,81920,264,2.504842758178711,100,0.1,8.0,0.2,y_bar,0.7227714657783508,0.007836038246750832,0.7227397561073303,0.0076595754362642765,0.7227714657783508,0.007836038246750832,0.010315373539924622,8.0,0.2,M8_eta0.2
NOG,10000,328,41.0,168960,98304,328,3.11594557762146,100,0.1,8.0,0.2,y_bar,0.7219747304916382,0.0079195536673069,0.7219609022140503,0.006947095040231943,0.7219747304916382,0.0079195536673069,0.00841339211910963,8.0,0.2,M8_eta0.2
NOG,10000,392,49.0,201728,114688,392,3.768786907196045,100,0.1,8.0,0.2,y_bar,0.7213611602783203,0.007916768081486225,0.7213373184204102,0.00764959491789341,0.7213611602783203,0.007916768081486225,0.00934938807040453,8.0,0.2,M8_eta0.2
NOG,10000,456,57.0,234496,131072,456,4.329010248184204,100,0.1,8.0,0.2,y_bar,0.7208418846130371,0.007858827710151672,0.7207687497138977,0.007547783199697733,0.7208418846130371,0.007858827710151672,0.009999381378293037,8.0,0.2,M8_eta0.2
NOG,10000,520,65.0,267264,147456,520,5.0167131423950195,100,0.1,8.0,0.2,y_bar,0.7205074429512024,0.00762992724776268,0.7204880118370056,0.007869863882660866,0.7205074429512024,0.00762992724776268,0.011105217039585114,8.0,0.2,M8_eta0.2
NOG,10000,584,73.0,300032,163840,584,5.630381107330322,100,0.1,8.0,0.2,y_bar,0.7200849056243896,0.008091493509709835,0.7200446128845215,0.008310487493872643,0.7200849056243896,0.008091493509709835,0.009692886844277382,8.0,0.2,M8_eta0.2
NOG,10000,648,81.0,332800,180224,648,6.258666276931763,100,0.1,8.0,0.2,y_bar,0.7196246385574341,0.00855580810457468,0.719623863697052,0.00885759387165308,0.7196246385574341,0.00855580810457468,0.009562988765537739,8.0,0.2,M8_eta0.2
NOG,10000,712,89.0,365568,196608,712,6.858095645904541,100,0.1,8.0,0.2,y_bar,0.7194052338600159,0.0076353480108082294,0.7193811535835266,0.00746565219014883,0.7194052338600159,0.0076353480108082294,0.011754738166928291,8.0,0.2,M8_eta0.2
NOG,10000,776,97.0,398336,212992,776,7.6218414306640625,100,0.1,8.0,0.2,y_bar,0.7190223932266235,0.00791351031512022,0.7190083861351013,0.007967798039317131,0.7190223932266235,0.00791351031512022,0.009964055381715298,8.0,0.2,M8_eta0.2
NOG,10000,840,105.0,431104,229376,840,8.31132435798645,100,0.1,8.0,0.2,y_bar,0.718550980091095,0.008204987272620201,0.7185231447219849,0.008130097761750221,0.718550980091095,0.008204987272620201,0.01007269136607647,8.0,0.2,M8_eta0.2
NOG,10000,904,113.0,463872,245760,904,8.992570400238037,100,0.1,8.0,0.2,y_bar,0.718109667301178,0.007114249747246504,0.7180906534194946,0.007716040126979351,0.718109667301178,0.007114249747246504,0.010839136317372322,8.0,0.2,M8_eta0.2
NOG,10000,960,120.0,492544,262144,960,9.532590627670288,100,0.1,8.0,0.2,y_bar,0.7179031372070312,0.008482314646244049,0.7178820967674255,0.007588579319417477,0.7179031372070312,0.008482314646244049,0.011705686338245869,8.0,0.2,M8_eta0.2
NOG,10000,8,1.0,5120,16384,8,0.20878005027770996,100,0.1,8.0,0.3,y_bar,0.726273775100708,0.010669452138245106,0.7262480854988098,0.009170482866466045,0.726273775100708,0.010669452138245106,0.013802846893668175,8.0,0.3,M8_eta0.3
NOG,10000,72,9.0,37888,32768,72,0.9296543598175049,100,0.1,8.0,0.3,y_bar,0.7255768179893494,0.008547602221369743,0.7255416512489319,0.008719708770513535,0.7255768179893494,0.008547602221369743,0.010113158263266087,8.0,0.3,M8_eta0.3
NOG,10000,136,17.0,70656,49152,136,1.6512486934661865,100,0.1,8.0,0.3,y_bar,0.724933385848999,0.00866352766752243,0.7249166369438171,0.009345170110464096,0.724933385848999,0.00866352766752243,0.00851496122777462,8.0,0.3,M8_eta0.3
NOG,10000,200,25.0,103424,65536,200,2.282094717025757,100,0.1,8.0,0.3,y_bar,0.7243078351020813,0.007185487542301416,0.7242811322212219,0.0073536778800189495,0.7243078351020813,0.007185487542301416,0.00923785101622343,8.0,0.3,M8_eta0.3
NOG,10000,264,33.0,136192,81920,264,3.029106855392456,100,0.1,8.0,0.3,y_bar,0.7238077521324158,0.007343743462115526,0.7237745523452759,0.006970669608563185,0.7238077521324158,0.007343743462115526,0.009638624265789986,8.0,0.3,M8_eta0.3
NOG,10000,328,41.0,168960,98304,328,3.7423007488250732,100,0.1,8.0,0.3,y_bar,0.7233144044876099,0.00798267312347889,0.7233127355575562,0.007160941604524851,0.7233144044876099,0.00798267312347889,0.008234000764787197,8.0,0.3,M8_eta0.3
NOG,10000,392,49.0,201728,114688,392,4.4343421459198,100,0.1,8.0,0.3,y_bar,0.7227739691734314,0.00787048414349556,0.7227615714073181,0.0077684842981398106,0.7227739691734314,0.00787048414349556,0.009737166576087475,8.0,0.3,M8_eta0.3
NOG,10000,456,57.0,234496,131072,456,5.113671064376831,100,0.1,8.0,0.3,y_bar,0.7223469614982605,0.00803709402680397,0.7223383784294128,0.007805609609931707,0.7223469614982605,0.00803709402680397,0.009398325346410275,8.0,0.3,M8_eta0.3
NOG,10000,520,65.0,267264,147456,520,5.747194528579712,100,0.1,8.0,0.3,y_bar,0.7219189405441284,0.007200684864073992,0.7218766212463379,0.008403820917010307,0.7219189405441284,0.007200684864073992,0.011388837359845638,8.0,0.3,M8_eta0.3
NOG,10000,584,73.0,300032,163840,584,6.32155442237854,100,0.1,8.0,0.3,y_bar,0.7215713262557983,0.007550925016403198,0.7215771079063416,0.007706420961767435,0.7215713262557983,0.007550925016403198,0.008696221746504307,8.0,0.3,M8_eta0.3
NOG,10000,648,81.0,332800,180224,648,7.046370267868042,100,0.1,8.0,0.3,y_bar,0.7213141322135925,0.008248943835496902,0.721327006816864,0.008345973677933216,0.7213141322135925,0.008248943835496902,0.00840346422046423,8.0,0.3,M8_eta0.3
