method,seed,round,block_id,work,eval_work,communication_round,time_sec,d,delta,M,lr_or_eta,eval_point,objective,stat_proxy,objective_x,stat_proxy_x,objective_ybar,stat_proxy_ybar,block_oracle_norm,sweep_M,sweep_eta,sweep_grid_id
NOG,10000,324,81.0,166912,98304,324,3.500408411026001,50,0.1,4.0,0.5,y_bar,0.7213138937950134,0.007860658690333366,0.7212866544723511,0.008396181277930737,0.7213138937950134,0.007860658690333366,0.011843704618513584,4.0,0.5,M4_eta0.5
NOG,10000,388,97.0,199680,114688,388,4.189522981643677,50,0.1,4.0,0.5,y_bar,0.7202141880989075,0.007826501503586769,0.7201839685440063,0.008389906026422977,0.7202141880989075,0.007826501503586769,0.01092024240642786,4.0,0.5,M4_eta0.5
NOG,10000,452,113.0,232448,131072,452,4.898043155670166,50,0.1,4.0,0.5,y_bar,0.7194918990135193,0.007570402231067419,0.7194440364837646,0.007422848604619503,0.7194918990135193,0.007570402231067419,0.013057022355496883,4.0,0.5,M4_eta0.5
NOG,10000,516,129.0,265216,147456,516,5.603991270065308,50,0.1,4.0,0.5,y_bar,0.7191202044487,0.007320634555071592,0.7191475033760071,0.008043681271374226,0.7191202044487,0.007320634555071592,0.012792570516467094,4.0,0.5,M4_eta0.5
NOG,10000,580,145.0,297984,163840,580,6.223116874694824,50,0.1,4.0,0.5,y_bar,0.7183341979980469,0.007437768392264843,0.7183252573013306,0.007386781275272369,0.7183341979980469,0.007437768392264843,0.01305138599127531,4.0,0.5,M4_eta0.5
NOG,10000,644,161.0,330752,180224,644,6.885268449783325,50,0.1,4.0,0.5,y_bar,0.7172566652297974,0.008439868688583374,0.7172242403030396,0.007769209332764149,0.7172566652297974,0.008439868688583374,0.012832945212721825,4.0,0.5,M4_eta0.5
NOG,10000,708,177.0,363520,196608,708,7.539478540420532,50,0.1,4.0,0.5,y_bar,0.7160888314247131,0.007615233305841684,0.7160696387290955,0.006671770475804806,0.7160888314247131,0.007615233305841684,0.014356059953570366,4.0,0.5,M4_eta0.5
NOG,10000,772,193.0,396288,212992,772,8.186338186264038,50,0.1,4.0,0.5,y_bar,0.7144272923469543,0.008275480009615421,0.7144266963005066,0.008695997297763824,0.7144272923469543,0.008275480009615421,0.013227904215455055,4.0,0.5,M4_eta0.5
NOG,10000,836,209.0,429056,229376,836,8.878866195678711,50,0.1,4.0,0.5,y_bar,0.7129270434379578,0.009415226057171822,0.7128929495811462,0.008153511211276054,0.7129270434379578,0.009415226057171822,0.013459237292408943,4.0,0.5,M4_eta0.5
NOG,10000,900,225.0,461824,245760,900,9.555696249008179,50,0.1,4.0,0.5,y_bar,0.7113097310066223,0.007682557683438063,0.7112410068511963,0.008967059664428234,0.7113097310066223,0.007682557683438063,0.014827815815806389,4.0,0.5,M4_eta0.5
NOG,10000,960,240.0,492544,262144,960,10.228773832321167,50,0.1,4.0,0.5,y_bar,0.7100456357002258,0.0076352935284376144,0.7100589275360107,0.007777029182761908,0.7100456357002258,0.0076352935284376144,0.01194339245557785,4.0,0.5,M4_eta0.5
NOG,10000,8,1.0,5120,16384,8,0.1632695198059082,50,0.1,8.0,0.1,y_bar,0.7281938791275024,0.009321457706391811,0.7282652854919434,0.009381807409226894,0.7281938791275024,0.009321457706391811,0.010762635618448257,8.0,0.1,M8_eta0.1
NOG,10000,72,9.0,37888,32768,72,0.8151359558105469,50,0.1,8.0,0.1,y_bar,0.7268142104148865,0.007945743389427662,0.7267521023750305,0.008383766748011112,0.7268142104148865,0.007945743389427662,0.00921076163649559,8.0,0.1,M8_eta0.1
NOG,10000,136,17.0,70656,49152,136,1.5249497890472412,50,0.1,8.0,0.1,y_bar,0.7251847386360168,0.0068846940994262695,0.7251230478286743,0.007372879423201084,0.7251847386360168,0.0068846940994262695,0.008313597179949284,8.0,0.1,M8_eta0.1
NOG,10000,200,25.0,103424,65536,200,2.2502222061157227,50,0.1,8.0,0.1,y_bar,0.7237564921379089,0.0077278525568544865,0.7236714363098145,0.007459751795977354,0.7237564921379089,0.0077278525568544865,0.010533375665545464,8.0,0.1,M8_eta0.1
NOG,10000,264,33.0,136192,81920,264,2.915611743927002,50,0.1,8.0,0.1,y_bar,0.7220358848571777,0.007331187836825848,0.7219515442848206,0.0070198774337768555,0.7220358848571777,0.007331187836825848,0.007952389307320118,8.0,0.1,M8_eta0.1
NOG,10000,328,41.0,168960,98304,328,3.551527261734009,50,0.1,8.0,0.1,y_bar,0.7208153009414673,0.008110380731523037,0.7207922339439392,0.008034656755626202,0.7208153009414673,0.008110380731523037,0.010019793175160885,8.0,0.1,M8_eta0.1
NOG,10000,392,49.0,201728,114688,392,4.285265207290649,50,0.1,8.0,0.1,y_bar,0.7196595072746277,0.00873999297618866,0.719603955745697,0.00785810686647892,0.7196595072746277,0.00873999297618866,0.009823150001466274,8.0,0.1,M8_eta0.1
NOG,10000,456,57.0,234496,131072,456,4.908276557922363,50,0.1,8.0,0.1,y_bar,0.7186673283576965,0.008862266317009926,0.7185285687446594,0.009241090156137943,0.7186673283576965,0.008862266317009926,0.010653597302734852,8.0,0.1,M8_eta0.1
NOG,10000,520,65.0,267264,147456,520,5.612486839294434,50,0.1,8.0,0.1,y_bar,0.7171246409416199,0.00893269944936037,0.7170535922050476,0.00817161239683628,0.7171246409416199,0.00893269944936037,0.009216969832777977,8.0,0.1,M8_eta0.1
NOG,10000,584,73.0,300032,163840,584,6.242555141448975,50,0.1,8.0,0.1,y_bar,0.7157914042472839,0.008619331754744053,0.7156925797462463,0.008360076695680618,0.7157914042472839,0.008619331754744053,0.00975158903747797,8.0,0.1,M8_eta0.1
NOG,10000,648,81.0,332800,180224,648,6.929043292999268,50,0.1,8.0,0.1,y_bar,0.7139651775360107,0.008708364330232143,0.7138708233833313,0.006487564649432898,0.7139651775360107,0.008708364330232143,0.010685424320399761,8.0,0.1,M8_eta0.1
NOG,10000,712,89.0,365568,196608,712,7.587068796157837,50,0.1,8.0,0.1,y_bar,0.7126891613006592,0.008479499258100986,0.7126179933547974,0.007151436991989613,0.7126891613006592,0.008479499258100986,0.009752425365149975,8.0,0.1,M8_eta0.1
NOG,10000,776,97.0,398336,212992,776,8.231894493103027,50,0.1,8.0,0.1,y_bar,0.7119873762130737,0.008018088527023792,0.7119396328926086,0.007923336699604988,0.7119873762130737,0.008018088527023792,0.01110765989869833,8.0,0.1,M8_eta0.1
NOG,10000,840,105.0,431104,229376,840,8.893293857574463,50,0.1,8.0,0.1,y_bar,0.7107396721839905,0.008326424285769463,0.7106680870056152,0.009171370416879654,0.7107396721839905,0.008326424285769463,0.010223358869552612,8.0,0.1,M8_eta0.1
NOG,10000,904,113.0,463872,245760,904,9.536102771759033,50,0.1,8.0,0.1,y_bar,0.7096887826919556,0.008087581023573875,0.7096719145774841,0.009038051590323448,0.7096887826919556,0.008087581023573875,0.010424342006444931,8.0,0.1,M8_eta0.1
NOG,10000,960,120.0,492544,262144,960,10.078027486801147,50,0.1,8.0,0.1,y_bar,0.7089688181877136,0.007255349308252335,0.7089523673057556,0.00877902377396822,0.7089688181877136,0.007255349308252335,0.010781842283904552,8.0,0.1,M8_eta0.1
NOG,10000,8,1.0,5120,16384,8,0.2080390453338623,50,0.1,8.0,0.2,y_bar,0.7282357811927795,0.00923076830804348,0.728305995464325,0.009415743872523308,0.7282357811927795,0.00923076830804348,0.010440725833177567,8.0,0.2,M8_eta0.2
NOG,10000,72,9.0,37888,32768,72,0.8582203388214111,50,0.1,8.0,0.2,y_bar,0.7271634936332703,0.007910525426268578,0.7271469831466675,0.008139966055750847,0.7271634936332703,0.007910525426268578,0.008843453601002693,8.0,0.2,M8_eta0.2
NOG,10000,136,17.0,70656,49152,136,1.5051839351654053,50,0.1,8.0,0.2,y_bar,0.7261435389518738,0.007011923938989639,0.7260947823524475,0.006854643113911152,0.7261435389518738,0.007011923938989639,0.007596462499350309,8.0,0.2,M8_eta0.2
NOG,10000,200,25.0,103424,65536,200,2.118177890777588,50,0.1,8.0,0.2,y_bar,0.7252006530761719,0.007662089541554451,0.7251584529876709,0.007625009398907423,0.7252006530761719,0.007662089541554451,0.010415622033178806,8.0,0.2,M8_eta0.2
NOG,10000,264,33.0,136192,81920,264,2.8417365550994873,50,0.1,8.0,0.2,y_bar,0.724109411239624,0.0072178891859948635,0.724049985408783,0.007183584850281477,0.724109411239624,0.0072178891859948635,0.00871612410992384,8.0,0.2,M8_eta0.2
NOG,10000,328,41.0,168960,98304,328,3.460434675216675,50,0.1,8.0,0.2,y_bar,0.7233315110206604,0.008132613264024258,0.723301112651825,0.006531713996082544,0.7233315110206604,0.008132613264024258,0.009162682108581066,8.0,0.2,M8_eta0.2
NOG,10000,392,49.0,201728,114688,392,4.142279863357544,50,0.1,8.0,0.2,y_bar,0.722427487373352,0.00715586356818676,0.7224387526512146,0.007683297153562307,0.722427487373352,0.00715586356818676,0.00963502936065197,8.0,0.2,M8_eta0.2
NOG,10000,456,57.0,234496,131072,456,4.837683916091919,50,0.1,8.0,0.2,y_bar,0.7218608856201172,0.00873939972370863,0.7218191027641296,0.00840451568365097,0.7218608856201172,0.00873939972370863,0.009103882126510143,8.0,0.2,M8_eta0.2
NOG,10000,520,65.0,267264,147456,520,5.493529319763184,50,0.1,8.0,0.2,y_bar,0.7211179137229919,0.009182089939713478,0.7210336327552795,0.007675993721932173,0.7211179137229919,0.009182089939713478,0.00896021630614996,8.0,0.2,M8_eta0.2
NOG,10000,584,73.0,300032,163840,584,6.129024505615234,50,0.1,8.0,0.2,y_bar,0.7203607559204102,0.00873471423983574,0.720379650592804,0.008738073520362377,0.7203607559204102,0.00873471423983574,0.010842840187251568,8.0,0.2,M8_eta0.2
NOG,10000,648,81.0,332800,180224,648,6.848082542419434,50,0.1,8.0,0.2,y_bar,0.7198694348335266,0.007638626731932163,0.7198175191879272,0.0062206038273870945,0.7198694348335266,0.007638626731932163,0.012410660274326801,8.0,0.2,M8_eta0.2
NOG,10000,712,89.0,365568,196608,712,7.601830720901489,50,0.1,8.0,0.2,y_bar,0.7193707823753357,0.008047941140830517,0.7193246483802795,0.008047398179769516,0.7193707823753357,0.008047941140830517,0.009888432919979095,8.0,0.2,M8_eta0.2
NOG,10000,776,97.0,398336,212992,776,8.187092065811157,50,0.1,8.0,0.2,y_bar,0.7189399600028992,0.006309556774795055,0.7189522385597229,0.00848496425896883,0.7189399600028992,0.006309556774795055,0.009233782067894936,8.0,0.2,M8_eta0.2
NOG,10000,840,105.0,431104,229376,840,8.844916343688965,50,0.1,8.0,0.2,y_bar,0.7180194854736328,0.007818391546607018,0.7180036902427673,0.008058018982410431,0.7180194854736328,0.007818391546607018,0.009505926631391048,8.0,0.2,M8_eta0.2
NOG,10000,904,113.0,463872,245760,904,9.436410188674927,50,0.1,8.0,0.2,y_bar,0.7176048159599304,0.007956361398100853,0.7175866365432739,0.008477315306663513,0.7176048159599304,0.007956361398100853,0.009667574428021908,8.0,0.2,M8_eta0.2
NOG,10000,960,120.0,492544,262144,960,9.960893630981445,50,0.1,8.0,0.2,y_bar,0.7169729471206665,0.009240173734724522,0.716937243938446,0.00788643304258585,0.7169729471206665,0.009240173734724522,0.011218303814530373,8.0,0.2,M8_eta0.2
NOG,10000,8,1.0,5120,16384,8,0.1756598949432373,50,0.1,8.0,0.3,y_bar,0.7282098531723022,0.009242693893611431,0.7282537221908569,0.009402027353644371,0.7282098531723022,0.009242693893611431,0.01049326453357935,8.0,0.3,M8_eta0.3
NOG,10000,72,9.0,37888,32768,72,0.6943135261535645,50,0.1,8.0,0.3,y_bar,0.7275614142417908,0.007911802269518375,0.7275577187538147,0.007933362387120724,0.7275614142417908,0.007911802269518375,0.00879787839949131,8.0,0.3,M8_eta0.3
NOG,10000,136,17.0,70656,49152,136,1.3651816844940186,50,0.1,8.0,0.3,y_bar,0.7268564105033875,0.0074610779993236065,0.7268127202987671,0.007116027642041445,0.7268564105033875,0.0074610779993236065,0.007938939146697521,8.0,0.3,M8_eta0.3
NOG,10000,200,25.0,103424,65536,200,2.0108742713928223,50,0.1,8.0,0.3,y_bar,0.7262498140335083,0.008028479292988777,0.7262440919876099,0.008067338727414608,0.7262498140335083,0.008028479292988777,0.009838669560849667,8.0,0.3,M8_eta0.3
NOG,10000,264,33.0,136192,81920,264,2.6624608039855957,50,0.1,8.0,0.3,y_bar,0.7257266640663147,0.006957350764423609,0.725668728351593,0.007533722557127476,0.7257266640663147,0.006957350764423609,0.00915493629872799,8.0,0.3,M8_eta0.3
NOG,10000,328,41.0,168960,98304,328,3.300102949142456,50,0.1,8.0,0.3,y_bar,0.7251759767532349,0.00799386017024517,0.7251280546188354,0.007169247139245272,0.7251759767532349,0.00799386017024517,0.010327707044780254,8.0,0.3,M8_eta0.3
NOG,10000,392,49.0,201728,114688,392,3.917282819747925,50,0.1,8.0,0.3,y_bar,0.7246102690696716,0.007548170629888773,0.7246167063713074,0.00807134434580803,0.7246102690696716,0.007548170629888773,0.009642666205763817,8.0,0.3,M8_eta0.3
NOG,10000,456,57.0,234496,131072,456,4.54172945022583,50,0.1,8.0,0.3,y_bar,0.7241690158843994,0.007433382794260979,0.7241403460502625,0.008061652071774006,0.7241690158843994,0.007433382794260979,0.009284339845180511,8.0,0.3,M8_eta0.3
NOG,10000,520,65.0,267264,147456,520,5.169540643692017,50,0.1,8.0,0.3,y_bar,0.7237166166305542,0.00915531162172556,0.7236936092376709,0.007918148301541805,0.7237166166305542,0.00915531162172556,0.009121093899011612,8.0,0.3,M8_eta0.3
NOG,10000,584,73.0,300032,163840,584,5.72043776512146,50,0.1,8.0,0.3,y_bar,0.7231869697570801,0.007596518378704786,0.7231680750846863,0.00858526211231947,0.7231869697570801,0.007596518378704786,0.009333278052508831,8.0,0.3,M8_eta0.3
NOG,10000,648,81.0,332800,180224,648,6.351996421813965,50,0.1,8.0,0.3,y_bar,0.7225759029388428,0.0071205501444637775,0.7225077152252197,0.007266859989613295,0.7225759029388428,0.0071205501444637775,0.01070432085543871,8.0,0.3,M8_eta0.3
