method,seed,round,block_id,work,eval_work,communication_round,time_sec,d,delta,M,lr_or_eta,eval_point,objective,stat_proxy,objective_x,stat_proxy_x,objective_ybar,stat_proxy_ybar,block_oracle_norm,sweep_M,sweep_eta,sweep_grid_id
NOG,10002,372,31.0,191488,98304,372,3.5636637210845947,50,0.1,12.0,0.2,y_bar,0.7203473448753357,0.007610672619193792,0.7202724814414978,0.008427298627793789,0.7203473448753357,0.007610672619193792,0.007628479972481728,12.0,0.2,M12_eta0.2
NOG,10002,444,37.0,228352,114688,444,4.2604193687438965,50,0.1,12.0,0.2,y_bar,0.7194680571556091,0.007053016684949398,0.7194423675537109,0.009138847701251507,0.7194680571556091,0.007053016684949398,0.008003616705536842,12.0,0.2,M12_eta0.2
NOG,10002,516,43.0,265216,131072,516,4.900457859039307,50,0.1,12.0,0.2,y_bar,0.7189206480979919,0.008400904014706612,0.7189033627510071,0.007728304713964462,0.7189206480979919,0.008400904014706612,0.008195594884455204,12.0,0.2,M12_eta0.2
NOG,10002,588,49.0,302080,147456,588,5.641900539398193,50,0.1,12.0,0.2,y_bar,0.7182773351669312,0.008983702398836613,0.7182188034057617,0.00823318213224411,0.7182773351669312,0.008983702398836613,0.007376627065241337,12.0,0.2,M12_eta0.2
NOG,10002,660,55.0,338944,163840,660,6.38988184928894,50,0.1,12.0,0.2,y_bar,0.717654287815094,0.007750322110950947,0.7176161408424377,0.009055969305336475,0.717654287815094,0.007750322110950947,0.007718756329268217,12.0,0.2,M12_eta0.2
NOG,10002,732,61.0,375808,180224,732,7.085404872894287,50,0.1,12.0,0.2,y_bar,0.7171701788902283,0.009400781244039536,0.7171068787574768,0.008925970643758774,0.7171701788902283,0.009400781244039536,0.00845926720649004,12.0,0.2,M12_eta0.2
NOG,10002,804,67.0,412672,196608,804,7.75787353515625,50,0.1,12.0,0.2,y_bar,0.7165654897689819,0.0092995660379529,0.7165355086326599,0.006258297711610794,0.7165654897689819,0.0092995660379529,0.008389752358198166,12.0,0.2,M12_eta0.2
NOG,10002,876,73.0,449536,212992,876,8.437225341796875,50,0.1,12.0,0.2,y_bar,0.7160129547119141,0.008258205838501453,0.7159631252288818,0.007094000466167927,0.7160129547119141,0.008258205838501453,0.009517334401607513,12.0,0.2,M12_eta0.2
NOG,10002,948,79.0,486400,229376,948,9.157937049865723,50,0.1,12.0,0.2,y_bar,0.7155745029449463,0.008120561949908733,0.7155498266220093,0.0076618557795882225,0.7155745029449463,0.008120561949908733,0.008489694446325302,12.0,0.2,M12_eta0.2
NOG,10002,960,80.0,492544,245760,960,9.393158674240112,50,0.1,12.0,0.2,y_bar,0.7155060768127441,0.007888378575444221,0.7154580354690552,0.008385749533772469,0.7155060768127441,0.007888378575444221,0.008722417056560516,12.0,0.2,M12_eta0.2
SmoothedSGD,20002,1,,512,8192,1,0.07060885429382324,50,0.1,,0.05,x,0.723220944404602,0.010942762717604637,0.723220944404602,0.010942762717604637,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,64,,32768,16384,64,0.5921354293823242,50,0.1,,0.05,x,0.7231497168540955,0.009483703412115574,0.7231497168540955,0.009483703412115574,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,128,,65536,24576,128,1.074591875076294,50,0.1,,0.05,x,0.7230889797210693,0.008890446275472641,0.7230889797210693,0.008890446275472641,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,192,,98304,32768,192,1.7011361122131348,50,0.1,,0.05,x,0.723032534122467,0.007019171956926584,0.723032534122467,0.007019171956926584,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,256,,131072,40960,256,2.2942888736724854,50,0.1,,0.05,x,0.7229686379432678,0.00849153008311987,0.7229686379432678,0.00849153008311987,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,320,,163840,49152,320,2.8721842765808105,50,0.1,,0.05,x,0.7229354977607727,0.006822585128247738,0.7229354977607727,0.006822585128247738,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,384,,196608,57344,384,3.457247734069824,50,0.1,,0.05,x,0.722904622554779,0.006381022743880749,0.722904622554779,0.006381022743880749,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,448,,229376,65536,448,3.980241060256958,50,0.1,,0.05,x,0.7228454947471619,0.006938251666724682,0.7228454947471619,0.006938251666724682,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,512,,262144,73728,512,4.5074121952056885,50,0.1,,0.05,x,0.7227917909622192,0.007277707103639841,0.7227917909622192,0.007277707103639841,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,576,,294912,81920,576,5.00412130355835,50,0.1,,0.05,x,0.7227363586425781,0.00758959399536252,0.7227363586425781,0.00758959399536252,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,640,,327680,90112,640,5.570089817047119,50,0.1,,0.05,x,0.7226835489273071,0.0076388465240597725,0.7226835489273071,0.0076388465240597725,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,704,,360448,98304,704,6.115654230117798,50,0.1,,0.05,x,0.722630500793457,0.00811411440372467,0.722630500793457,0.00811411440372467,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,768,,393216,106496,768,6.668816089630127,50,0.1,,0.05,x,0.7225918769836426,0.009226322174072266,0.7225918769836426,0.009226322174072266,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,832,,425984,114688,832,7.1977198123931885,50,0.1,,0.05,x,0.7225527167320251,0.007093505002558231,0.7225527167320251,0.007093505002558231,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,896,,458752,122880,896,7.763238430023193,50,0.1,,0.05,x,0.7225151062011719,0.006638882681727409,0.7225151062011719,0.006638882681727409,,,,,0.05,SmoothedSGD
SmoothedSGD,20002,960,,491520,131072,960,8.27712893486023,50,0.1,,0.05,x,0.7224745750427246,0.008028920739889145,0.7224745750427246,0.008028920739889145,,,,,0.05,SmoothedSGD
NOG,10003,12,1.0,7168,16384,12,0.17684078216552734,50,0.1,12.0,0.2,y_bar,0.7173997759819031,0.009659717790782452,0.7173542976379395,0.010179821401834488,0.7173997759819031,0.009659717790782452,0.010602336376905441,12.0,0.2,M12_eta0.2
NOG,10003,84,7.0,44032,32768,84,0.7843153476715088,50,0.1,12.0,0.2,y_bar,0.7168242931365967,0.007218669634312391,0.7167966961860657,0.008683324791491032,0.7168242931365967,0.007218669634312391,0.00865247007459402,12.0,0.2,M12_eta0.2
NOG,10003,156,13.0,80896,49152,156,1.4386546611785889,50,0.1,12.0,0.2,y_bar,0.7162984609603882,0.007343143690377474,0.7162491679191589,0.007960385642945766,0.7162984609603882,0.007343143690377474,0.006766012404114008,12.0,0.2,M12_eta0.2
NOG,10003,228,19.0,117760,65536,228,2.0562846660614014,50,0.1,12.0,0.2,y_bar,0.7157083749771118,0.007521199062466621,0.7156695127487183,0.007509666960686445,0.7157083749771118,0.007521199062466621,0.007924147881567478,12.0,0.2,M12_eta0.2
NOG,10003,300,25.0,154624,81920,300,2.689600944519043,50,0.1,12.0,0.2,y_bar,0.7151293754577637,0.007497353013604879,0.7151018977165222,0.007255814503878355,0.7151293754577637,0.007497353013604879,0.00840484444051981,12.0,0.2,M12_eta0.2
NOG,10003,372,31.0,191488,98304,372,3.3202102184295654,50,0.1,12.0,0.2,y_bar,0.7147658467292786,0.006731784902513027,0.7147234082221985,0.007784420624375343,0.7147658467292786,0.006731784902513027,0.008384729735553265,12.0,0.2,M12_eta0.2
NOG,10003,444,37.0,228352,114688,444,3.967134714126587,50,0.1,12.0,0.2,y_bar,0.7145218253135681,0.00827050767838955,0.7144859433174133,0.006546940188854933,0.7145218253135681,0.00827050767838955,0.009334255941212177,12.0,0.2,M12_eta0.2
NOG,10003,516,43.0,265216,131072,516,4.583841800689697,50,0.1,12.0,0.2,y_bar,0.7140951156616211,0.007363300304859877,0.7140624523162842,0.007637778762727976,0.7140951156616211,0.007363300304859877,0.008493252098560333,12.0,0.2,M12_eta0.2
NOG,10003,588,49.0,302080,147456,588,5.196236610412598,50,0.1,12.0,0.2,y_bar,0.7137888073921204,0.007214741315692663,0.7137696146965027,0.008123505860567093,0.7137888073921204,0.007214741315692663,0.006777235306799412,12.0,0.2,M12_eta0.2
NOG,10003,660,55.0,338944,163840,660,5.788998603820801,50,0.1,12.0,0.2,y_bar,0.7134862542152405,0.006932807620614767,0.7134716510772705,0.006959705613553524,0.7134862542152405,0.006932807620614767,0.0076854536309838295,12.0,0.2,M12_eta0.2
NOG,10003,732,61.0,375808,180224,732,6.467746019363403,50,0.1,12.0,0.2,y_bar,0.7131249904632568,0.0073086475022137165,0.7130823135375977,0.007580135017633438,0.7131249904632568,0.0073086475022137165,0.007576978299766779,12.0,0.2,M12_eta0.2
NOG,10003,804,67.0,412672,196608,804,7.0685951709747314,50,0.1,12.0,0.2,y_bar,0.7127344012260437,0.007112341001629829,0.7127239108085632,0.00741307158023119,0.7127344012260437,0.007112341001629829,0.007575518451631069,12.0,0.2,M12_eta0.2
NOG,10003,876,73.0,449536,212992,876,7.716958999633789,50,0.1,12.0,0.2,y_bar,0.7125856280326843,0.00760588888078928,0.7126071453094482,0.008078979328274727,0.7125856280326843,0.00760588888078928,0.007848192937672138,12.0,0.2,M12_eta0.2
NOG,10003,948,79.0,486400,229376,948,8.338980436325073,50,0.1,12.0,0.2,y_bar,0.7123368382453918,0.006420729216188192,0.7123071551322937,0.006691331975162029,0.7123368382453918,0.006420729216188192,0.007112571038305759,12.0,0.2,M12_eta0.2
NOG,10003,960,80.0,492544,245760,960,8.555502891540527,50,0.1,12.0,0.2,y_bar,0.712279736995697,0.006924866698682308,0.7122869491577148,0.007252685260027647,0.712279736995697,0.006924866698682308,0.007977773435413837,12.0,0.2,M12_eta0.2
SmoothedSGD,20003,1,,512,8192,1,0.061377763748168945,50,0.1,,0.05,x,0.717423141002655,0.011225092224776745,0.717423141002655,0.011225092224776745,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,64,,32768,16384,64,0.5231492519378662,50,0.1,,0.05,x,0.7173425555229187,0.010667238384485245,0.7173425555229187,0.010667238384485245,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,128,,65536,24576,128,1.05340576171875,50,0.1,,0.05,x,0.717269778251648,0.00790991447865963,0.717269778251648,0.00790991447865963,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,192,,98304,32768,192,1.5522549152374268,50,0.1,,0.05,x,0.7172298431396484,0.009125333279371262,0.7172298431396484,0.009125333279371262,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,256,,131072,40960,256,2.049039125442505,50,0.1,,0.05,x,0.7171719074249268,0.008105982095003128,0.7171719074249268,0.008105982095003128,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,320,,163840,49152,320,2.573540210723877,50,0.1,,0.05,x,0.7171149849891663,0.008709262125194073,0.7171149849891663,0.008709262125194073,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,384,,196608,57344,384,3.038681745529175,50,0.1,,0.05,x,0.7170637845993042,0.00834425538778305,0.7170637845993042,0.00834425538778305,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,448,,229376,65536,448,3.50663423538208,50,0.1,,0.05,x,0.7170239090919495,0.009051007218658924,0.7170239090919495,0.009051007218658924,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,512,,262144,73728,512,4.002856969833374,50,0.1,,0.05,x,0.7169790863990784,0.007145762909203768,0.7169790863990784,0.007145762909203768,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,576,,294912,81920,576,4.485761642456055,50,0.1,,0.05,x,0.7169392108917236,0.009116368368268013,0.7169392108917236,0.009116368368268013,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,640,,327680,90112,640,4.9887778759002686,50,0.1,,0.05,x,0.7169008851051331,0.007160824723541737,0.7169008851051331,0.007160824723541737,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,704,,360448,98304,704,5.471184253692627,50,0.1,,0.05,x,0.716858983039856,0.008227488026022911,0.716858983039856,0.008227488026022911,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,768,,393216,106496,768,5.951577663421631,50,0.1,,0.05,x,0.7168235182762146,0.00696242181584239,0.7168235182762146,0.00696242181584239,,,,,0.05,SmoothedSGD
SmoothedSGD,20003,832,,425984,114688,832,6.4378063678741455,50,0.1,,0.05,x,0.7167694568634033,0.007626744452863932,0.7167694568634033,0.007626744452863932,,,,,0.05,SmoothedSGD
